207.43	4.4128	0.10000	0.29000						
238.95	4.7397	0.10000	0.29000						
238.99	4.8750	0.10000	0.29000						
211.71	4.7906	0.10000	0.29000						
230.22	4.1430	0.10000	0.29000						
215.25	4.1432	0.10000	0.29000						
210.09	4.3945	0.10000	0.29000						
217.43	4.1759	0.10000	0.29000						
224.23	4.4599	0.10000	0.29000						
216.04	4.3780	0.10000	0.29000						
215.50	4.0906	0.10000	0.29000						
232.93	4.8484	0.10000	0.29000						
234.76	4.2305	0.10000	0.29000						
247.98	4.4610	0.10000	0.29000						
214.96	4.4809	0.10000	0.29000						
210.38	4.5647	0.10000	0.29000						
218.83	4.3589	0.10000	0.29000						
256.22	4.2179	0.10000	0.29000						
224.07	4.2413	0.10000	0.29000						
237.76	4.4220	0.10000	0.29000						
236.02	4.0691	0.10000	0.29000						
257.74	4.4101	0.10000	0.29000						
241.05	4.9020	0.10000	0.29000						
256.16	4.7753	0.10000	0.29000						
253.46	4.1653	0.10000	0.29000						
239.31	4.8814	0.10000	0.29000						
235.78	4.2075	0.10000	0.29000						
248.76	4.6885	0.10000	0.29000						
257.20	4.4588	0.10000	0.29000						
222.79	4.9079	0.10000	0.29000						
229.35	4.6176	0.10000	0.29000						
229.73	4.0726	0.10000	0.29000						
248.67	5.0056	0.10000	0.29000						
267.88	4.8296	0.10000	0.29000						
239.49	4.4374	0.10000	0.29000						
241.03	4.8598	0.10000	0.29000						
279.26	4.2955	0.10000	0.29000						
250.43	4.9813	0.10000	0.29000						
271.50	4.1903	0.10000	0.29000						
251.76	4.0904	0.10000	0.29000						
260.11	4.2937	0.10000	0.29000						
241.01	4.3510	0.10000	0.29000						
263.84	4.3989	0.10000	0.29000						
240.59	4.6765	0.10000	0.29000						
268.47	4.4965	0.10000	0.29000						
250.77	4.4834	0.10000	0.29000						
239.00	4.6550	0.10000	0.29000						
275.92	4.8962	0.10000	0.29000						
248.08	4.2706	0.10000	0.29000						
289.07	4.7074	0.10000	0.29000						
291.88	4.5762	0.10000	0.29000						
249.87	4.2046	0.10000	0.29000						
248.15	4.1709	0.10000	0.29000						
269.66	4.7723	0.10000	0.29000						
252.75	4.7745	0.10000	0.29000						
273.51	4.4583	0.10000	0.29000						
261.45	4.8814	0.10000	0.29000						
281.38	4.7481	0.10000	0.29000						
265.19	4.8602	0.10000	0.29000						
285.90	4.2424	0.10000	0.29000						
268.76	4.2604	0.10000	0.29000						
255.07	5.0119	0.10000	0.29000						
273.81	4.8618	0.10000	0.29000						
280.14	4.5794	0.10000	0.29000						
308.53	4.4194	0.10000	0.29000						
287.67	4.2924	0.10000	0.29000						
264.71	4.4773	0.10000	0.29000						
276.68	4.4066	0.10000	0.29000						
293.60	4.4871	0.10000	0.29000						
281.39	4.3022	0.10000	0.29000						
278.57	4.6156	0.10000	0.29000						
295.29	4.0766	0.10000	0.29000						
261.61	4.3329	0.10000	0.29000						
310.56	4.5015	0.10000	0.29000						
311.79	4.3744	0.10000	0.29000						
265.09	4.7645	0.10000	0.29000						
276.30	4.8447	0.10000	0.29000						
321.16	4.1355	0.10000	0.29000						
295.45	4.1768	0.10000	0.29000						
294.65	4.0697	0.10000	0.29000						
294.55	4.7501	0.10000	0.29000						
318.52	4.6677	0.10000	0.29000						
317.46	4.4528	0.10000	0.29000						
271.36	4.3948	0.10000	0.29000						
288.48	4.9876	0.10000	0.29000						
314.94	4.4794	0.10000	0.29000						
301.28	4.6890	0.10000	0.29000						
301.20	4.6622	0.10000	0.29000						
333.32	4.4943	0.10000	0.29000						
325.61	4.3097	0.10000	0.29000						
330.93	4.9069	0.10000	0.29000						
305.54	4.9141	0.10000	0.29000						
320.00	4.7860	0.10000	0.29000						
296.23	4.4817	0.10000	0.29000						
288.24	4.7244	0.10000	0.29000						
334.25	4.1541	0.10000	0.29000						
339.28	4.4043	0.10000	0.29000						
300.08	4.7153	0.10000	0.29000						
333.93	4.2632	0.10000	0.29000						
302.31	4.3724	0.10000	0.29000						
286.46	4.1251	0.10000	0.29000						
350.73	4.7436	0.10000	0.29000						
302.61	4.9503	0.10000	0.29000						
315.04	4.2213	0.10000	0.29000						
297.40	4.4617	0.10000	0.29000						
301.87	4.0376	0.10000	0.29000						
337.76	4.8280	0.10000	0.29000						
330.11	4.3308	0.10000	0.29000						
336.80	4.4858	0.10000	0.29000						
305.30	4.2267	0.10000	0.29000						
339.31	4.5266	0.10000	0.29000						
359.95	4.2076	0.10000	0.29000						
315.82	4.6491	0.10000	0.29000						
337.80	4.5167	0.10000	0.29000						
336.82	4.6253	0.10000	0.29000						
341.69	4.0798	0.10000	0.29000						
304.92	4.9987	0.10000	0.29000						
343.80	4.2538	0.10000	0.29000						
359.02	4.8954	0.10000	0.29000						
323.80	4.6017	0.10000	0.29000						
348.58	4.9204	0.10000	0.29000						
305.19	4.7076	0.10000	0.29000						
316.43	4.9951	0.10000	0.29000						
324.61	4.2760	0.10000	0.29000						
333.86	4.0483	0.10000	0.29000						
334.23	4.1363	0.10000	0.29000						
340.31	4.7522	0.10000	0.29000						
321.84	4.5488	0.10000	0.29000						
320.41	4.6207	0.10000	0.29000						
352.89	4.4576	0.10000	0.29000						
376.09	4.5642	0.10000	0.29000						
382.07	4.2111	0.10000	0.29000						
329.25	4.9081	0.10000	0.29000						
329.07	5.0099	0.10000	0.29000						
333.76	4.1923	0.10000	0.29000						
369.95	4.7806	0.10000	0.29000						
384.01	4.6994	0.10000	0.29000						
335.08	4.7448	0.10000	0.29000						
324.02	4.3186	0.10000	0.29000						
342.87	4.9069	0.10000	0.29000						
337.40	4.9607	0.10000	0.29000						
387.58	4.7564	0.10000	0.29000						
341.85	4.2369	0.10000	0.29000						
356.72	4.9599	0.10000	0.29000						
346.24	4.3804	0.10000	0.29000						
379.91	5.0030	0.10000	0.29000						
345.21	4.3473	0.10000	0.29000						
346.53	4.2938	0.10000	0.29000						
348.84	4.1033	0.10000	0.29000						
384.74	5.0294	0.10000	0.29000						
341.99	4.2531	0.10000	0.29000						
333.29	5.0167	0.10000	0.29000						
348.77	4.9338	0.10000	0.29000						
394.10	4.9844	0.10000	0.29000						
403.15	4.5868	0.10000	0.29000						
398.62	4.1733	0.10000	0.29000						
361.12	4.3591	0.10000	0.29000						
338.89	4.4341	0.10000	0.29000						
391.55	5.0342	0.10000	0.29000						
376.68	4.0992	0.10000	0.29000						
345.50	4.6903	0.10000	0.29000						
379.37	4.1101	0.10000	0.29000						
357.08	5.0029	0.10000	0.29000						
411.35	4.7069	0.10000	0.29000						
383.25	4.5736	0.10000	0.29000						
393.19	4.9694	0.10000	0.29000						
370.23	4.5877	0.10000	0.29000						
372.29	4.3886	0.10000	0.29000						
418.34	4.1273	0.10000	0.29000						
417.70	4.1112	0.10000	0.29000						
357.83	4.6213	0.10000	0.29000						
424.45	4.5929	0.10000	0.29000						
364.59	4.8517	0.10000	0.29000						
422.89	4.2832	0.10000	0.29000						
424.78	4.1849	0.10000	0.29000						
388.95	4.9874	0.10000	0.29000						
355.20	5.0094	0.10000	0.29000						
408.72	4.6964	0.10000	0.29000						
409.64	4.4906	0.10000	0.29000						
390.26	4.5646	0.10000	0.29000						
380.54	4.9614	0.10000	0.29000						
433.83	4.9207	0.10000	0.29000						
424.76	4.3316	0.10000	0.29000						
403.43	4.2335	0.10000	0.29000						
389.11	4.7110	0.10000	0.29000						
377.09	4.5194	0.10000	0.29000						
396.62	4.1797	0.10000	0.29000						
406.21	4.4050	0.10000	0.29000						
422.32	4.1437	0.10000	0.29000						
429.87	4.1703	0.10000	0.29000						
391.14	4.1011	0.10000	0.29000						
381.38	4.7543	0.10000	0.29000						
393.58	4.4679	0.10000	0.29000						
371.43	4.6642	0.10000	0.29000						
424.04	4.0698	0.10000	0.29000						
419.97	4.8050	0.10000	0.29000						
434.43	4.9932	0.10000	0.29000						
375.49	4.1253	0.10000	0.29000						
389.45	4.3694	0.10000	0.29000						
437.32	4.5940	0.10000	0.29000						
419.66	4.2248	0.10000	0.29000						
415.85	4.7858	0.10000	0.29000						
384.03	4.9462	0.10000	0.29000						
426.85	4.8146	0.10000	0.29000						
402.42	4.8654	0.10000	0.29000						
426.34	4.5234	0.10000	0.29000						
445.08	4.1771	0.10000	0.29000						
399.01	4.2584	0.10000	0.29000						
441.93	4.8840	0.10000	0.29000						
440.76	4.4272	0.10000	0.29000						
456.18	4.5415	0.10000	0.29000						
415.20	4.5913	0.10000	0.29000						
389.78	4.9330	0.10000	0.29000						
462.10	4.9420	0.10000	0.29000						
389.58	4.8864	0.10000	0.29000						
452.12	4.7157	0.10000	0.29000						
459.55	5.0127	0.10000	0.29000						
409.16	4.1531	0.10000	0.29000						
451.94	4.7025	0.10000	0.29000						
453.84	4.2973	0.10000	0.29000						
434.31	4.4555	0.10000	0.29000						
411.88	4.4736	0.10000	0.29000						
449.59	4.4307	0.10000	0.29000						
456.18	4.3445	0.10000	0.29000						
434.58	4.1027	0.10000	0.29000						
454.01	4.8465	0.10000	0.29000						
451.71	4.2381	0.10000	0.29000						
427.49	4.8543	0.10000	0.29000						
478.31	4.0688	0.10000	0.29000						
485.41	4.2131	0.10000	0.29000						
412.75	4.2298	0.10000	0.29000						
463.12	4.0896	0.10000	0.29000						
489.95	4.0572	0.10000	0.29000						
431.68	4.8775	0.10000	0.29000						
437.31	4.4898	0.10000	0.29000						
413.15	4.2588	0.10000	0.29000						
432.87	4.8982	0.10000	0.29000						
460.91	4.5030	0.10000	0.29000						
488.76	4.4734	0.10000	0.29000						
470.74	4.8087	0.10000	0.29000						
446.15	4.2097	0.10000	0.29000						
454.52	4.1295	0.10000	0.29000						
492.21	4.0507	0.10000	0.29000						
451.58	4.6929	0.10000	0.29000						
457.66	4.0780	0.10000	0.29000						
502.66	4.9729	0.10000	0.29000						
441.92	4.4554	0.10000	0.29000						
489.65	4.6824	0.10000	0.29000						
430.75	4.4963	0.10000	0.29000						
467.17	4.2324	0.10000	0.29000						
421.80	4.3086	0.10000	0.29000						
444.57	4.5263	0.10000	0.29000						
460.38	4.7145	0.10000	0.29000						
432.40	4.7793	0.10000	0.29000						
483.05	4.9978	0.10000	0.29000						
496.21	4.3998	0.10000	0.29000						
487.92	4.3468	0.10000	0.29000						
518.91	4.0851	0.10000	0.29000						
518.37	4.8316	0.10000	0.29000						
441.08	4.8217	0.10000	0.29000						
473.61	4.9418	0.10000	0.29000						
492.00	4.1323	0.10000	0.29000						
478.36	5.0058	0.10000	0.29000						
528.10	4.2932	0.10000	0.29000						
526.61	4.8164	0.10000	0.29000						
475.35	4.4855	0.10000	0.29000						
448.29	4.7287	0.10000	0.29000						
526.71	4.3289	0.10000	0.29000						
497.72	4.5388	0.10000	0.29000						
502.60	4.8194	0.10000	0.29000						
532.98	4.5744	0.10000	0.29000						
450.09	4.3270	0.10000	0.29000						
451.80	4.2179	0.10000	0.29000						
489.41	4.6298	0.10000	0.29000						
495.41	4.9605	0.10000	0.29000						
481.17	4.4250	0.10000	0.29000						
448.69	4.6848	0.10000	0.29000						
503.85	4.4384	0.10000	0.29000						
446.56	4.2688	0.10000	0.29000						
501.99	4.2097	0.10000	0.29000						
501.32	4.7078	0.10000	0.29000						
511.08	4.2772	0.10000	0.29000						
527.11	4.3365	0.10000	0.29000						
465.04	4.8546	0.10000	0.29000						
495.73	4.0895	0.10000	0.29000						
537.96	4.0549	0.10000	0.29000						
502.88	4.4861	0.10000	0.29000						
554.56	4.1967	0.10000	0.29000						
528.00	4.6035	0.10000	0.29000						
469.56	4.7133	0.10000	0.29000						
468.68	4.9616	0.10000	0.29000						
553.65	4.9727	0.10000	0.29000						
511.36	5.0411	0.10000	0.29000						
507.98	5.0262	0.10000	0.29000						
516.64	4.0770	0.10000	0.29000						
485.41	4.6172	0.10000	0.29000						
466.18	4.2947	0.10000	0.29000						
513.15	4.0675	0.10000	0.29000						
554.09	5.0501	0.10000	0.29000						
522.05	4.6498	0.10000	0.29000						
519.03	4.4877	0.10000	0.29000						
570.33	4.5445	0.10000	0.29000						
492.88	4.8963	0.10000	0.29000						
529.89	4.2326	0.10000	0.29000						
536.52	4.2626	0.10000	0.29000						
572.62	4.8436	0.10000	0.29000						
549.71	4.3657	0.10000	0.29000						
569.94	4.9300	0.10000	0.29000						
576.94	4.9535	0.10000	0.29000						
510.07	4.2605	0.10000	0.29000						
541.30	4.2701	0.10000	0.29000						
539.46	4.3727	0.10000	0.29000						
521.23	4.0902	0.10000	0.29000						
583.94	4.6918	0.10000	0.29000						
526.74	4.6554	0.10000	0.29000						
481.42	4.1301	0.10000	0.29000						
542.46	4.1026	0.10000	0.29000						
582.49	4.9242	0.10000	0.29000						
573.50	4.5650	0.10000	0.29000						
561.32	4.3834	0.10000	0.29000						
534.73	4.2436	0.10000	0.29000						
504.24	4.8524	0.10000	0.29000						
593.27	4.2354	0.10000	0.29000						
589.72	4.4649	0.10000	0.29000						
490.45	4.3968	0.10000	0.29000						
501.58	4.7232	0.10000	0.29000						
582.36	5.0222	0.10000	0.29000						
552.77	4.1075	0.10000	0.29000						
526.04	4.7371	0.10000	0.29000						
527.34	4.1094	0.10000	0.29000						
583.39	4.0834	0.10000	0.29000						
550.97	4.2790	0.10000	0.29000						
588.65	4.4657	0.10000	0.29000						
543.56	4.2084	0.10000	0.29000						
506.43	4.8158	0.10000	0.29000						
576.89	4.5206	0.10000	0.29000						
504.86	4.4196	0.10000	0.29000						
547.27	4.8889	0.10000	0.29000						
524.63	4.1407	0.10000	0.29000						
577.81	4.4529	0.10000	0.29000						
540.74	4.1016	0.10000	0.29000						
610.89	4.5242	0.10000	0.29000						
562.33	4.4912	0.10000	0.29000						
506.50	4.8761	0.10000	0.29000						
615.59	4.7504	0.10000	0.29000						
616.83	4.9974	0.10000	0.29000						
518.03	4.2095	0.10000	0.29000						
616.76	4.1759	0.10000	0.29000						
517.08	4.9067	0.10000	0.29000						
557.57	4.1976	0.10000	0.29000						
525.12	4.7390	0.10000	0.29000						
562.92	4.8016	0.10000	0.29000						
597.00	4.6810	0.10000	0.29000						
544.33	4.3849	0.10000	0.29000						
595.12	4.4540	0.10000	0.29000						
528.26	4.4750	0.10000	0.29000						
616.99	4.8545	0.10000	0.29000						
566.24	4.2421	0.10000	0.29000						
631.65	4.9533	0.10000	0.29000						
552.97	4.7173	0.10000	0.29000						
526.65	4.4795	0.10000	0.29000						
636.82	4.6032	0.10000	0.29000						
587.52	4.4229	0.10000	0.29000						
594.41	4.8655	0.10000	0.29000						
609.48	4.9985	0.10000	0.29000						
623.62	4.4622	0.10000	0.29000						
547.15	4.4969	0.10000	0.29000						
575.25	4.1138	0.10000	0.29000						
529.25	4.1803	0.10000	0.29000						
539.33	4.6879	0.10000	0.29000						
562.40	5.0559	0.10000	0.29000						
607.98	4.6370	0.10000	0.29000						
627.90	4.7343	0.10000	0.29000						
593.81	4.3532	0.10000	0.29000						
598.37	4.5120	0.10000	0.29000						
645.80	4.7750	0.10000	0.29000						
593.68	4.2342	0.10000	0.29000						
579.98	4.1501	0.10000	0.29000						
637.04	4.9866	0.10000	0.29000						
562.35	4.9251	0.10000	0.29000						
567.09	4.7960	0.10000	0.29000						
619.44	4.2340	0.10000	0.29000						
596.12	4.3886	0.10000	0.29000						
592.66	4.9153	0.10000	0.29000						
658.66	4.6664	0.10000	0.29000						
545.23	4.6918	0.10000	0.29000						
595.89	4.1731	0.10000	0.29000						
546.26	4.2463	0.10000	0.29000						
615.56	4.4753	0.10000	0.29000						
568.10	4.7227	0.10000	0.29000						
663.07	4.1078	0.10000	0.29000						
661.11	5.0009	0.10000	0.29000						
653.26	4.1115	0.10000	0.29000						
619.97	4.7643	0.10000	0.29000						
636.51	5.0610	0.10000	0.29000						
652.70	4.4662	0.10000	0.29000						
652.59	4.7140	0.10000	0.29000						
560.27	4.7287	0.10000	0.29000						
606.72	4.1206	0.10000	0.29000						
559.77	4.0581	0.10000	0.29000						
669.55	4.5371	0.10000	0.29000						
657.41	4.4191	0.10000	0.29000						
681.15	4.7168	0.10000	0.29000						
593.61	4.9417	0.10000	0.29000						
629.68	4.5608	0.10000	0.29000						
632.41	4.6263	0.10000	0.29000						
629.24	4.3023	0.10000	0.29000						
571.24	4.5690	0.10000	0.29000						
656.44	5.0597	0.10000	0.29000						
575.04	4.4037	0.10000	0.29000						
567.12	5.0038	0.10000	0.29000						
587.46	4.5474	0.10000	0.29000						
639.20	4.3333	0.10000	0.29000						
586.58	4.6148	0.10000	0.29000						
672.76	4.2673	0.10000	0.29000						
696.14	4.4011	0.10000	0.29000						
586.18	4.3671	0.10000	0.29000						
640.39	4.5491	0.10000	0.29000						
696.96	4.2811	0.10000	0.29000						
670.78	4.5525	0.10000	0.29000						
615.54	4.9212	0.10000	0.29000						
627.20	4.4293	0.10000	0.29000						
685.71	4.1472	0.10000	0.29000						
666.66	4.4283	0.10000	0.29000						
619.40	4.3569	0.10000	0.29000						
600.01	4.6670	0.10000	0.29000						
629.00	4.1088	0.10000	0.29000						
701.81	4.4204	0.10000	0.29000						
596.78	4.5106	0.10000	0.29000						
691.69	4.6501	0.10000	0.29000						
607.84	4.9375	0.10000	0.29000						
631.37	4.1210	0.10000	0.29000						
663.36	4.1001	0.10000	0.29000						
692.87	4.3947	0.10000	0.29000						
609.14	4.9364	0.10000	0.29000						
674.54	4.8450	0.10000	0.29000						
661.69	4.3682	0.10000	0.29000						
607.02	4.7963	0.10000	0.29000						
615.55	4.0805	0.10000	0.29000						
670.16	4.5536	0.10000	0.29000						
721.48	4.2411	0.10000	0.29000						
628.11	4.1939	0.10000	0.29000						
616.82	4.9841	0.10000	0.29000						
625.35	4.7155	0.10000	0.29000						
649.04	4.7285	0.10000	0.29000						
645.32	4.8003	0.10000	0.29000						
668.99	4.2117	0.10000	0.29000						
719.63	4.3573	0.10000	0.29000						
636.86	4.7407	0.10000	0.29000						
680.98	4.6394	0.10000	0.29000						
657.17	4.2476	0.10000	0.29000						
638.94	4.1410	0.10000	0.29000						
713.60	5.0235	0.10000	0.29000						
687.89	4.1504	0.10000	0.29000						
636.21	4.6721	0.10000	0.29000						
702.08	4.1162	0.10000	0.29000						
688.56	4.5194	0.10000	0.29000						
721.86	4.0793	0.10000	0.29000						
624.67	4.3537	0.10000	0.29000						
645.66	4.8065	0.10000	0.29000						
723.09	4.2604	0.10000	0.29000						
698.99	4.4181	0.10000	0.29000						
676.59	4.7017	0.10000	0.29000						
618.39	4.2484	0.10000	0.29000						
621.67	4.8078	0.10000	0.29000						
749.53	4.9565	0.10000	0.29000						
732.52	4.1282	0.10000	0.29000						
700.47	4.1665	0.10000	0.29000						
631.19	4.4270	0.10000	0.29000						
737.75	4.5775	0.10000	0.29000						
620.74	4.6487	0.10000	0.29000						
662.09	4.4064	0.10000	0.29000						
640.46	4.5313	0.10000	0.29000						
695.78	4.5935	0.10000	0.29000						
730.01	4.8621	0.10000	0.29000						
755.08	4.8435	0.10000	0.29000						
743.95	4.9176	0.10000	0.29000						
739.18	5.0188	0.10000	0.29000						
641.73	4.4217	0.10000	0.29000						
684.51	4.7182	0.10000	0.29000						
706.18	4.5409	0.10000	0.29000						
702.46	4.3323	0.10000	0.29000						
